120,928
120,800
120,672
120,138
120,317
120,280
120,416
120,544
120,810
120,938
120,947
120,683
120,738
120,961
120,657
120,164
120,202
120,152
120,422
117,1192
117,1196
117,1210
117,1226
117,1198
117,1194
117,1200
117,1202
117,1204
117,1206
117,1208
117,1212
117,1214
117,1216
117,1218
117,1220
117,1222
117,1224
117,1149
117,1151
117,1153
117,1155
117,1157
117,1159
117,1161
117,1163
117,1165
117,1167
117,1169
117,1171
117,1173
117,1175
117,1177
117,1179
117,1181
117,1183
117,1228
120,581
120,684
120,444
120,268
120,267
120,187
120,188
120,281
120,685
120,474
120,476
120,258
120,257
120,393
120,163
120,153
120,739
120,604
120,602
120,740
120,674
120,673
120,869
120,820
