136,1114
136,1113
136,1112
136,1105
136,1106
136,1109
136,1110
136,1005
136,1006
136,1007
136,1010
136,1011
136,1013
136,1014
136,913
136,914
136,905
136,906
136,909
136,911
136,910
136,806
136,807
136,809
136,810
136,813
136,814
136,812
136,710
136,709
136,708
136,711
136,714
136,705
136,613
136,612
136,610
136,609
136,607
136,606
136,505
136,507
136,509
136,511
136,513
136,510
136,406
136,414
136,306
136,308
136,310
136,311
136,307
136,314
136,313
136,105
136,106
136,107
136,109
136,110
136,114
136,113
136,212
136,209
136,207
136,214
136,205
136,112
136,211
136,208
136,405
