68,1226
68,1171
68,1169
68,1167
68,1161
68,1159
68,1156
68,1154
68,1155
68,1375
68,1377
68,1184
68,1495
68,1194
68,1196
68,1191
68,1193
68,1492
68,1493
68,1497
68,1691
68,1690
68,1638
68,1637
68,1632
68,1680
68,1679
68,1385
68,1386
68,1187
68,1383
68,1634
68,1676
68,1677
68,1673
68,1674
68,1472
68,1470
68,1468
68,1466
68,1363
68,1362
68,1360
68,1358
68,1357
68,1609
68,1611
68,1614
68,1656
68,1953
68,1955
68,1957
68,1959
68,2104
68,2106
68,2108
68,2111
68,2114
68,2115
68,2119
68,2121
68,2118
68,2122
68,1974
68,1977
68,1980
68,1976
68,1979
68,2132
68,2134
68,2133
68,1941
68,2087
68,1943
68,1942
68,1939
68,1945
67,256
67,257
67,259
67,260
67,269
67,270
67,268
67,273
67,280
67,282
67,281
67,288
67,289
67,291
67,286
67,272
67,292
67,793
67,792
66,795
66,796
66,788
66,787
66,784
66,783
66,771
66,770
66,764
66,763
66,759
66,760
66,758
67,767
67,781
67,773
