35,2063
35,1948
35,981
35,1833
38,2006
35,1013
35,1014
35,1245
35,1972
35,986
35,1247
35,1019
35,1018
35,2081
35,1237
38,785
35,1246
35,1239
35,1238
35,887
35,982
35,985
35,1834
35,1949
35,2082
35,2080
35,1973
35,1856
35,1857
35,1861
35,1860
35,1350
35,1351
35,1725
35,1724
35,1236
35,748
35,1971
38,1391
38,2007
38,2017
38,2019
38,2018
35,2064
38,783
38,905
38,1874
38,1997
38,2004
38,1661
38,1660
38,1685
38,1684
35,385
35,386
38,1388
38,1662
38,1672
38,1673
38,1666
38,1667
38,1687
38,1994
115,1121
