121,1065
121,963
121,861
121,971
121,763
121,555
121,665
121,775
121,567
121,465
121,257
121,897
121,1007
121,799
121,591
121,383
121,811
121,921
121,1031
121,823
121,721
121,831
121,1047
121,1051
121,1055
119,1389
119,1393
119,1395
119,1397
119,1433
119,1449
119,1451
119,1453
119,1455
119,1457
119,1461
119,1465
119,1469
119,1471
119,1473
119,1475
119,1477
119,1479
119,1391
119,1399
119,1401
119,1403
119,1405
119,1407
119,1409
119,1411
119,1413
119,1415
119,1417
119,1419
119,1421
119,1423
119,1425
119,1427
119,1429
119,1431
119,1435
119,1437
119,1439
119,1441
119,1443
119,1445
119,1447
119,1459
119,1463
119,1467
119,1387
