51,951
51,2128
51,2129
51,2130
51,2134
51,2135
51,2138
51,1888
51,1889
51,1976
51,2139
51,2149
51,2150
51,2151
51,2070
51,1988
51,1989
51,1990
51,1553
51,1552
51,1472
51,1473
51,1299
51,1300
51,1296
51,1295
51,952
51,950
51,949
51,1028
51,1029
51,855
51,350
51,349
51,523
51,614
51,615
51,617
51,618
51,621
51,191
51,622
51,541
51,542
51,543
51,548
51,549
51,550
51,799
51,800
51,801
51,806
51,807
51,1143
51,1144
51,1145
51,1149
51,1150
51,1151
51,1049
51,1050
52,1156
52,1157
52,1158
52,1161
52,1162
52,1250
52,1251
52,324
52,323
52,491
52,490
52,328
52,329
52,330
52,501
52,503
52,502
52,504
52,666
52,665
52,1088
52,1087
52,1089
52,1015
52,1016
52,1014
52,1007
52,1008
52,1859
52,1860
52,1857
52,1858
52,1851
52,1850
52,1849
52,2005
52,2007
52,2006
52,2011
52,2012
52,2193
52,2194
52,2195
52,2202
52,2203
52,2201
52,2187
52,2186
52,2184
52,2171
52,1741
52,1742
52,1743
52,2170
52,2172
52,2080
52,2079
52,2078
116,1147
