103,88
103,89
103,90
103,286
103,287
103,414
103,416
103,415
103,411
103,117
103,120
103,121
103,711
103,710
103,709
103,708
103,921
103,1046
103,1127
103,1126
103,1124
103,1125
103,1121
103,1119
103,1120
103,1034
103,1032
103,1033
103,1024
103,1025
103,1026
103,1112
103,1113
103,937
103,936
103,808
103,1019
103,1017
103,1016
103,1015
103,1012
103,1011
103,1010
103,676
103,677
103,548
103,678
103,679
103,597
103,599
103,600
103,476
103,477
103,564
103,565
103,729
103,730
103,442
103,443
103,566
103,696
103,697
103,820
103,821
103,1027
103,1114
103,1107
103,1106
103,1098
103,1097
103,381
103,382
103,385
103,386
103,387
103,223
